ID,BOOKS,DOLLARS,DATE
15162,6,141.74,7/14/2017
15162,1,19.55,8/11/2017
15162,7,81.43,9/13/2017
15162,13,166.37,10/25/2017
15162,5,137.45,11/4/2017
15162,5,256.95,11/20/2017
15162,7,463.93,11/26/2017
15162,4,68.96,12/2/2017
15162,11,299.39,12/5/2017
15162,1,11.99,12/23/2017
15162,6,136.94,2/13/2018
15162,8,110.92,2/17/2018
15162,7,115.43,2/22/2018
15162,2,84.47,2/26/2018
15162,3,275.47,3/7/2018
15162,11,166.39,3/9/2018
15162,7,87.43,3/21/2018
15162,2,197.98,3/21/2018
15162,5,85.95,4/19/2018
15162,2,101.98,4/22/2018
15162,8,149.81,5/1/2018
15162,7,80.93,5/1/2018
15162,5,74.45,5/22/2018
15162,10,135.88,5/25/2018
15162,6,120.44,5/30/2018
15162,7,115.93,6/6/2018
15162,3,47.97,6/8/2018
15162,5,92.45,6/10/2018
15162,6,135.43,6/16/2018
15163,4,71.86,2/24/2017
15163,2,28.34,4/8/2017
15163,1,13.97,5/10/2017
15163,3,62.89,6/8/2017
15163,1,14.96,7/12/2017
15163,1,14.96,8/2/2017
15163,3,47.97,11/15/2017
15163,1,12.49,11/28/2017
15163,4,54.46,2/3/2018
15163,2,26.57,2/14/2018
15163,1,14.99,2/20/2018
15163,1,12.99,2/20/2018
15164,3,37.26,2/23/2017
15165,4,51.43,2/24/2017
15166,1,11.77,2/23/2017
15166,1,11.97,6/25/2017
15167,1,13.77,2/23/2017
15168,1,19.99,2/24/2017
15168,1,14.99,3/6/2017
15168,4,59.96,3/7/2017
15168,1,19.99,3/26/2017
15168,1,14.99,5/23/2017
15169,1,14.37,2/24/2017
15170,2,18.54,2/24/2017
15171,1,14.37,2/24/2017
15171,2,32.92,3/14/2017
15171,1,13.99,12/16/2017
15172,1,11.77,2/24/2017
15173,4,74.12,2/24/2017
15173,6,88.09,4/19/2017
15173,5,52.95,10/27/2017
15174,1,14.96,3/8/2017
15174,2,30.92,4/18/2017
15174,1,15.96,5/1/2017
15174,1,12.77,5/4/2017
15174,1,14.96,5/21/2017
15174,2,39.98,6/21/2017
15174,1,14.96,6/22/2017
15174,2,30.32,7/26/2017
15174,2,30.92,8/16/2017
15174,2,29.98,10/14/2017
15174,3,41.47,12/7/2017
15174,1,12.72,1/22/2018
15174,2,27.87,2/26/2018
15174,2,31.37,4/16/2018
15174,1,12.99,6/27/2018
15175,2,29.8,2/25/2017
15176,2,29.33,2/24/2017
15176,2,25.13,6/17/2017
15177,1,13.97,2/24/2017
15177,4,57.5,7/17/2017
15177,5,65.26,7/25/2017
15177,10,131.98,2/1/2018
15177,9,118.49,2/24/2018
15177,6,85.96,3/10/2018
15177,1,21.99,3/24/2018
15177,8,100.27,4/17/2018
15177,5,59.45,4/19/2018
15177,4,39.54,5/14/2018
15178,1,109.99,2/24/2017
15178,5,71.83,4/27/2017
15179,1,39.99,2/25/2017
15179,1,39.99,3/8/2017
15179,1,39.99,3/26/2017
15180,2,27.53,2/24/2017
15181,4,55.47,2/25/2017
15182,1,15.36,2/24/2017
15182,2,23.54,4/5/2017
15182,1,15.49,12/16/2017
15182,1,13.99,1/4/2018
15182,2,30.48,1/31/2018
15183,1,14.37,2/24/2017
15183,1,15.7,5/9/2017
15184,3,39.73,2/24/2017
15184,2,27.94,5/18/2017
15184,3,38.33,6/15/2017
15184,3,44.12,6/24/2017
15185,2,41.14,2/24/2017
15186,5,71.64,2/24/2017
15187,2,39.93,2/24/2017
15187,4,57.86,6/17/2017
15187,1,13.97,6/21/2017
15187,1,12.99,10/24/2017
15188,1,15.36,2/24/2017
15188,2,30.42,7/8/2017
15188,2,26.94,8/4/2017
15188,1,12.49,11/30/2017
15189,2,24.73,2/24/2017
15189,1,11.77,6/21/2017
15189,1,11.49,5/15/2018
15189,1,37.99,6/3/2018
15190,3,35.91,2/24/2017
15190,2,25.74,8/10/2017
15191,1,38.99,2/24/2017
15192,2,15.98,2/24/2017
15193,1,21.99,2/24/2017
15194,2,27.13,2/24/2017
15195,1,15.76,2/24/2017
15195,1,11.77,6/5/2017
15195,1,15.49,4/9/2018
15195,1,15.49,6/4/2018
15195,3,40.45,6/12/2018
15196,7,129.37,2/24/2017
15196,3,53.95,4/9/2017
15196,2,26.22,5/20/2017
15196,4,52.62,5/29/2017
15196,1,12.25,6/3/2017
15196,5,99.06,7/31/2017
15196,2,51.76,7/31/2017
15196,3,57.03,7/31/2017
15196,3,76.97,9/9/2017
15196,1,29.99,10/1/2017
15196,4,57.46,10/14/2017
15196,1,6.49,10/14/2017
15196,1,38.49,10/17/2017
15196,3,37.97,11/12/2017
15196,4,51.96,3/2/2018
15196,5,99.95,5/20/2018
15197,2,26.54,2/24/2017
15198,2,29.58,2/24/2017
15198,1,12.99,6/10/2018
15199,3,48.12,2/24/2017
15200,3,65.68,2/24/2017
15201,1,15.36,2/24/2017
15201,1,13.97,2/24/2017
15201,9,126.4,7/6/2017
15201,6,80.44,1/9/2018
15201,2,25.98,3/21/2018
15202,2,26.13,2/24/2017
15203,1,11.77,2/24/2017
15204,1,12.97,2/24/2017
15205,8,89.23,2/24/2017
15205,5,66.44,2/26/2017
15205,8,89.23,3/7/2017
15205,8,93.13,3/20/2017
15205,1,14.99,8/2/2017
15206,1,17.9,2/24/2017
15207,2,21.46,2/24/2017
15207,1,21,7/28/2017
15208,4,47.68,2/24/2017
15208,6,82.42,4/11/2017
15208,5,73.41,5/25/2017
15208,1,13.97,6/23/2017
15208,2,30.48,3/25/2018
15208,2,28.48,5/22/2018
15209,3,41.69,2/24/2017
15209,2,27.98,4/9/2018
15210,1,17.9,2/24/2017
15210,1,15.49,10/22/2017
15211,2,23.74,2/24/2017
15211,1,14.96,4/19/2017
15211,2,36.74,7/16/2017
15211,1,13.97,8/9/2017
15211,2,27.98,11/9/2017
15212,1,38.99,2/24/2017
15212,1,15.36,2/24/2017
15212,1,13.77,2/24/2017
15212,1,14.96,4/24/2017
15212,1,13.97,6/2/2017
15212,1,11.77,6/30/2017
15212,1,15.36,7/31/2017
15212,2,24.48,9/25/2017
15212,1,13.99,12/10/2017
15212,1,14.99,3/25/2018
15212,1,9.49,5/6/2018
15212,1,11.49,5/22/2018
15213,6,112.43,2/24/2017
15214,2,27.13,2/24/2017
15215,2,39.14,2/24/2017
15216,1,14.96,2/24/2017
15216,1,15.36,3/13/2017
15217,3,44.89,2/24/2017
15217,1,41.99,4/14/2017
15218,1,17.36,2/24/2017
15219,1,9.77,2/24/2017
15220,2,27.94,2/24/2017
15220,1,22.49,9/19/2017
15220,1,6.49,12/5/2017
15220,3,27.97,2/20/2018
15221,1,13.97,2/24/2017
15222,2,30.72,2/24/2017
15223,1,15.36,2/24/2017
15224,1,9.97,2/24/2017
15225,2,23.74,2/26/2017
15226,1,14.96,3/12/2017
15226,1,14.99,10/13/2017
15227,4,56.08,2/24/2017
15227,4,58.87,3/11/2017
15228,3,37.47,2/24/2017
15228,2,24.98,4/21/2017
15228,1,9.49,9/29/2017
15228,1,12.99,12/13/2017
15228,1,13.99,5/18/2018
15229,1,14.96,2/24/2017
15230,1,14.37,2/24/2017
15231,1,35.99,2/24/2017
15232,1,14.96,2/24/2017
15232,1,19.55,6/23/2017
15232,1,43.72,9/6/2017
15232,1,48.49,3/25/2018
15233,1,31.9,2/24/2017
15234,1,3.99,2/24/2017
15234,4,51.96,1/14/2018
15235,1,15.36,2/24/2017
15235,1,15.49,10/4/2017
15236,3,85.74,2/24/2017
15237,5,68.23,2/27/2017
15238,39,544.83,3/24/2017
15239,2,43.35,2/24/2017
15240,2,23.54,2/24/2017
15240,1,11.77,2/24/2017
15240,1,14.37,3/24/2017
15240,1,14.79,5/13/2017
15241,2,25.14,2/24/2017
15242,4,60.24,2/24/2017
15243,3,43.84,2/24/2017
15244,1,14.79,2/24/2017
15244,1,13.97,4/5/2017
15244,1,14.79,6/29/2017
15244,2,65.48,11/25/2017
15244,1,12.99,2/15/2018
15244,1,15.49,3/5/2018
15245,2,39.98,2/24/2017
15246,9,115.73,3/14/2017
15246,3,39.51,3/14/2017
15246,2,25.54,3/14/2017
15246,1,11.77,3/28/2017
15246,1,15.96,4/5/2017
15246,1,15.36,4/6/2017
15246,13,171,4/8/2017
15246,1,11.77,4/11/2017
15246,1,13.97,4/12/2017
15246,7,79.58,4/25/2017
15246,2,29.73,4/25/2017
15246,1,15.96,5/3/2017
15246,2,29.48,9/24/2017
15246,2,24.48,1/1/2018
15246,1,15.49,3/28/2018
15247,3,34.1,2/24/2017
15248,3,53.72,2/24/2017
15249,9,131.5,2/28/2017
15249,8,110.42,3/24/2018
15250,2,29.92,3/3/2017
15251,1,11.77,2/24/2017
15251,3,43.73,3/10/2017
15251,3,44.94,8/5/2017
15251,2,26.98,11/26/2017
15251,2,26.98,12/6/2017
15251,2,24.98,12/6/2017
15251,1,14.49,12/29/2017
15252,1,12.49,2/24/2017
15252,1,15.76,3/30/2017
15253,1,13.97,2/24/2017
15254,8,125.45,2/24/2017
15255,1,9.97,2/24/2017
15255,1,15.99,2/24/2017
15256,1,13.97,2/24/2017
15257,1,14.37,2/24/2017
15257,1,12.49,5/27/2018
15258,1,0,2/24/2017
15259,3,55.97,2/24/2017
15259,1,13.77,4/6/2017
15259,3,54.33,5/7/2017
15259,2,28.76,7/27/2017
15259,4,55.96,11/9/2017
15259,2,23.98,12/8/2017
15259,4,63.96,3/7/2018
15259,4,84.55,3/24/2018
15260,2,21.74,2/24/2017
15260,1,15.36,3/24/2017
15261,1,4.79,2/24/2017
15262,1,22.3,2/24/2017
15262,3,27.86,3/11/2018
15263,2,34.74,2/24/2017
15264,1,15.36,2/24/2017
15265,1,13,2/24/2017
15265,1,12,7/14/2017
15265,1,12,7/14/2017
15265,1,12,7/14/2017
15265,2,22,7/14/2017
15265,1,12,7/14/2017
15265,1,10,7/14/2017
15265,2,43.13,7/23/2017
15266,1,12.97,2/24/2017
15266,1,14.96,2/26/2017
15266,2,26.54,4/15/2017
15267,2,28.34,2/24/2017
15268,2,24.98,2/24/2017
15269,1,11.77,2/24/2017
15269,1,34.99,3/5/2017
15270,3,31.77,2/24/2017
15270,3,29.54,5/2/2017
15270,3,29.54,8/2/2017
15271,1,19.99,2/24/2017
15272,2,27.94,2/24/2017
15273,1,14.37,2/24/2017
15273,4,52.87,8/26/2017
15274,2,27.94,2/24/2017
15275,1,13.97,2/24/2017
15275,1,13.97,3/2/2017
15275,1,15.96,4/10/2017
15275,1,11.77,5/20/2017
15275,1,11.97,5/23/2017
15275,2,21.74,6/28/2017
15275,1,11.97,7/19/2017
15275,1,11.77,8/11/2017
15275,1,11.49,11/12/2017
15275,1,15.49,12/4/2017
15275,2,25.48,2/26/2018
15275,1,13.99,4/1/2018
15276,2,13.56,2/24/2017
15277,1,12.97,2/24/2017
15277,1,19.99,1/2/2018
15278,2,39.34,2/24/2017
15278,3,45.88,6/23/2017
15278,3,52.1,8/15/2017
15278,1,16.49,12/2/2017
15278,1,61.49,3/25/2018
15278,1,13.99,3/25/2018
15278,2,34.21,4/17/2018
15278,1,16.49,5/14/2018
15278,1,11.88,5/27/2018
15278,2,24.46,6/8/2018
15278,1,12.58,6/30/2018
15278,2,26.87,6/30/2018
15279,5,54.86,2/24/2017
15280,2,27.13,2/24/2017
15281,2,24.98,2/24/2017
15281,1,9.99,3/14/2017
15281,2,39.98,4/17/2017
15281,2,59.98,5/20/2017
15281,1,29.99,6/22/2017
15282,1,9.99,2/24/2017
15283,1,10.77,2/24/2017
15283,1,9.49,9/12/2017
15284,3,38.9,2/24/2017
15285,2,24.98,2/24/2017
15285,6,83.57,6/10/2017
15285,1,16.7,9/12/2017
15285,3,37.47,1/19/2018
15286,1,25.77,2/24/2017
15286,2,28.34,3/16/2017
15286,2,29.33,3/31/2017
15287,1,27.77,2/24/2017
15288,1,75.97,2/24/2017
15288,1,57.99,3/27/2018
15289,3,37.47,2/24/2017
15289,3,44.88,8/26/2017
15289,2,25.74,8/28/2017
15289,3,42.47,9/16/2017
15289,1,30.49,9/23/2017
15289,2,26.48,10/20/2017
15289,3,33.97,11/15/2017
15289,2,33.98,12/2/2017
15289,1,12.49,12/4/2017
15289,3,38.97,1/12/2018
15289,1,12.99,1/15/2018
15289,1,32.49,2/7/2018
15290,2,23.54,2/24/2017
15290,1,13.97,3/20/2017
15290,1,12.97,3/26/2017
15290,1,12.99,10/10/2017
15290,1,25.99,11/18/2017
15290,1,12.99,2/24/2018
15290,1,22.99,3/13/2018
15290,1,14.49,4/6/2018
15290,1,24.49,5/24/2018
15291,1,15.36,2/24/2017
15292,1,18.99,2/24/2017
15293,1,27.77,2/24/2017
15294,1,4.79,2/24/2017
15295,3,34.97,2/24/2017
15295,4,64.96,6/2/2017
15295,3,34.97,6/29/2017
15295,2,28.73,7/17/2017
15295,1,10.99,10/13/2017
15295,2,28.98,11/23/2017
15295,3,41.47,3/16/2018
15295,4,46.96,6/6/2018
15296,1,12.49,2/24/2017
15296,1,9.49,1/5/2018
15297,1,15.99,2/24/2017
15297,3,40.71,5/23/2017
15297,2,26.98,3/17/2018
15297,2,22.37,4/18/2018
15297,1,11.49,4/20/2018
15297,4,56.46,6/21/2018
15298,3,46.29,2/24/2017
15298,1,13.97,4/23/2017
15298,3,41.97,9/21/2017
15298,1,11.49,10/13/2017
15298,3,36.47,11/11/2017
15298,1,13.99,11/18/2017
15298,3,51.47,1/7/2018
15298,2,28.48,2/24/2018
15298,2,27.98,3/19/2018
15298,4,52.63,4/8/2018
15298,2,28.98,5/19/2018
15298,3,60.47,6/28/2018
15299,1,21.97,2/24/2017
15300,1,15.36,2/24/2017
15301,1,13.77,2/24/2017
15302,3,51.93,2/24/2017
15302,1,13.97,2/24/2017
15303,5,74.81,2/24/2017
15303,5,78.02,3/16/2017
15303,4,59.84,4/27/2017
15303,2,29.92,5/19/2017
15303,5,73.05,6/22/2017
15303,4,59.25,7/25/2017
15303,4,48.46,9/27/2017
15303,7,97.93,11/8/2017
15303,7,126.43,1/2/2018
15303,12,151.07,2/26/2018
15303,6,72.72,5/25/2018
15304,4,58.48,2/24/2017
15305,3,45.55,2/24/2017
15305,2,18.76,2/28/2017
15305,4,54.47,3/24/2017
15305,3,42.7,6/4/2017
15305,1,6.77,6/4/2017
15305,3,40.71,7/18/2017
15305,2,30.73,8/4/2017
15305,1,14.96,8/4/2017
15305,2,36.48,10/16/2017
15305,3,42.47,1/13/2018
15305,3,38.47,1/21/2018
15305,4,49.96,3/30/2018
15305,3,37.86,5/20/2018
15306,1,11.77,2/24/2017
15306,1,9.49,2/3/2018
15306,2,26.98,5/10/2018
15307,1,15.96,2/24/2017
15307,3,33.72,6/2/2017
15307,4,53.47,6/24/2017
15307,3,45.97,3/2/2018
15308,2,27.73,2/24/2017
15308,1,11.49,11/1/2017
15309,1,18.99,2/24/2017
15309,4,55.47,3/25/2017
15310,2,26.74,2/24/2017
15311,1,14.9,2/24/2017
15311,2,26.86,2/24/2017
15311,1,14.37,2/24/2017
15312,1,8.77,2/24/2017
15313,1,10.77,2/24/2017
15313,3,35.31,5/13/2017
15314,1,16.99,2/26/2017
15314,1,33.99,4/4/2017
15314,1,15.96,4/26/2017
15314,1,16.7,6/26/2017
15314,1,29.77,8/9/2017
15314,1,23.99,6/14/2018
15315,1,11.77,2/24/2017
15315,2,32.52,6/11/2017
15315,4,45.96,11/7/2017
15316,1,14.37,2/24/2017
15317,5,73.81,2/24/2017
15318,1,33.99,2/24/2017
15319,1,19.99,2/24/2017
15319,1,19.49,12/30/2017
15320,1,10.97,2/24/2017
15321,1,14.37,2/24/2017
15321,3,41.91,5/4/2017
15321,3,38.47,11/2/2017
15322,1,19.77,2/24/2017
15323,6,86.19,2/24/2017
15323,5,64.65,8/20/2017
15324,2,31.94,2/24/2017
15325,2,25.74,2/24/2017
15326,1,19.99,2/24/2017
15326,2,27.94,3/12/2017
15326,2,29.92,6/22/2017
15326,3,69.97,7/25/2017
15327,4,49.82,2/25/2017
15327,3,32.52,5/26/2017
15328,4,60.68,2/24/2017
15329,3,37.11,3/1/2017
15330,1,14.37,2/24/2017
15330,1,14.96,6/23/2017
15331,1,9.99,2/24/2017
15331,2,29.98,4/2/2017
15331,2,28.42,8/5/2017
15331,1,14.49,9/22/2017
15331,1,8.99,9/30/2017
15331,1,19.49,11/15/2017
15332,4,68.65,2/24/2017
15333,1,15.76,2/24/2017
15334,1,14.37,2/24/2017
15334,2,28.93,4/12/2017
15335,2,27.34,2/24/2017
15335,1,13.97,2/27/2017
15335,3,55.7,3/11/2017
15335,3,41.52,3/15/2017
15335,3,45.1,3/19/2017
15335,2,20.54,4/18/2017
15335,3,42.65,6/15/2017
15335,5,33.95,12/1/2017
15335,1,27.99,12/7/2017
15335,4,40.96,3/25/2018
15335,1,18.49,6/3/2018
15336,1,8.97,2/24/2017
15337,1,12.97,2/24/2017
15337,1,14.96,7/23/2017
15337,1,12.99,10/17/2017
15338,1,14.37,2/24/2017
15339,1,6.79,2/24/2017
15340,1,13.97,2/24/2017
15341,2,27.93,2/24/2017
15341,4,56.65,8/4/2017
15342,1,12.77,2/24/2017
15342,1,13.77,3/25/2017
15342,2,23.15,6/5/2017
15342,1,12.77,8/26/2017
15342,1,11.99,9/17/2017
15342,1,12.49,10/12/2017
15342,2,24.48,11/19/2017
15342,2,25.48,1/3/2018
15342,2,25.98,3/29/2018
15342,2,25.48,6/29/2018
15343,5,61.25,2/24/2017
15344,1,13.97,2/24/2017
15344,2,41.67,3/8/2017
15344,1,12.97,4/25/2017
15344,1,11.77,7/27/2017
15344,2,24.17,1/28/2018
15344,1,13.99,2/7/2018
15344,2,23.76,2/27/2018
15344,2,31.48,3/14/2018
15344,2,22.98,4/17/2018
15344,3,42.34,6/10/2018
15345,1,15.36,2/24/2017
15346,1,13.97,2/24/2017
15346,3,32.47,11/18/2017
15347,1,15.36,2/24/2017
15347,1,15.36,3/22/2017
15348,1,11.99,2/24/2017
15349,1,14.99,2/24/2017
15350,3,40.1,2/24/2017
15350,1,15.76,3/9/2017
15350,3,34.33,4/21/2017
15350,4,50.1,7/29/2017
15351,3,41.75,2/24/2017
15352,1,15.36,2/24/2017
15352,2,35.35,3/31/2017
15352,2,25.74,4/10/2017
15352,1,13.97,7/2/2017
15352,1,14.79,7/2/2017
15352,1,14.96,8/2/2017
15352,1,15.36,8/20/2017
15352,1,14.96,8/29/2017
15352,1,15.49,10/30/2017
15352,1,11.49,12/17/2017
15352,2,28.48,12/29/2017
15352,1,12.99,3/2/2018
15353,1,12.49,2/24/2017
15353,1,13.97,3/9/2017
15353,1,11.77,8/21/2017
15353,1,14.49,9/9/2017
15353,1,11.49,1/27/2018
15353,1,12.99,5/13/2018
15354,1,10.77,2/24/2017
15354,2,23.54,3/25/2017
15354,1,19.99,5/15/2017
15354,2,24.98,6/4/2017
15354,1,21,6/6/2017
15354,1,14.37,7/12/2017
15354,3,31.91,8/9/2017
15354,1,44.97,8/30/2017
15354,1,14.96,9/7/2017
15354,1,19.49,11/25/2017
15355,1,9.77,2/24/2017
15356,5,66.25,2/24/2017
15356,1,13.77,3/21/2017
15356,4,61.68,5/27/2017
15356,4,57.27,7/29/2017
15356,7,86.93,12/2/2017
15356,4,57.96,6/11/2018
15357,1,9.77,2/24/2017
15358,1,16.36,2/24/2017
15359,1,14.96,2/24/2017
15360,2,34.72,2/24/2017
15360,1,18.99,3/27/2017
15360,1,25.77,4/15/2017
15360,1,74.77,5/8/2017
15360,1,12.99,9/30/2017
15360,1,9.49,12/11/2017
15360,1,12.49,4/11/2018
15361,1,14.96,2/24/2017
15361,1,29.99,5/29/2018
15361,1,12.99,6/11/2018
15362,1,14.37,3/21/2017
15362,1,10.77,3/23/2017
15362,1,15.36,3/28/2017
15362,2,30.72,4/5/2017
15362,2,24.74,4/24/2017
15362,1,14.37,6/25/2017
15362,1,10.77,8/3/2017
15362,1,16.49,1/13/2018
15362,1,12.99,1/30/2018
15363,3,37.51,2/27/2017
15363,2,28.34,2/28/2017
15364,1,17.7,2/24/2017
15364,2,26.62,6/2/2017
15364,2,24.49,8/27/2017
15364,1,13.49,4/10/2018
15364,1,9.49,4/11/2018
15364,1,14.42,4/24/2018
15365,10,152.97,3/19/2017
15365,7,84.5,4/1/2017
15365,5,64.23,4/24/2017
15365,1,16.65,5/20/2017
15365,4,61.34,5/28/2017
15365,6,85.64,6/10/2017
15365,1,11.77,6/17/2017
15365,5,73.04,3/5/2018
15365,9,138.84,4/3/2018
15365,6,119.01,4/8/2018
15366,1,18.99,2/24/2017
15366,2,20.54,3/25/2017
15366,2,26.53,4/16/2017
15366,2,26.48,10/1/2017
15366,1,15.99,10/4/2017
15367,1,12.77,2/24/2017
15368,2,31.98,2/24/2017
15369,1,14.96,2/24/2017
15370,1,11.77,2/24/2017
15371,2,30.36,2/24/2017
15371,2,29.16,3/18/2017
15371,3,44.09,4/12/2017
15371,2,25.74,5/25/2017
15371,4,56.72,6/24/2017
15371,1,15.49,4/9/2018
15371,3,31.97,5/29/2018
15371,2,21.98,6/15/2018
15372,1,9.77,2/24/2017
15373,2,25.14,2/24/2017
15373,2,31.52,3/31/2017
15373,1,15.76,6/1/2017
15373,2,31.52,6/30/2017
15373,1,9.79,7/28/2017
15374,1,8.77,2/24/2017
15375,1,29.99,2/24/2017
15375,1,103.99,3/24/2017
15375,1,103.99,5/15/2017
15375,3,144.96,6/26/2017
15375,1,79.99,7/27/2017
15375,1,15.96,8/31/2017
15375,1,15.96,9/4/2017
15375,2,25.74,9/9/2017
15375,4,50.96,9/23/2017
15375,1,12.99,9/27/2017
15375,2,28.98,9/28/2017
15375,2,28.98,10/21/2017
15375,12,166.38,11/19/2017
15375,1,14.49,11/22/2017
15375,3,39.97,2/21/2018
15375,2,33.98,2/24/2018
15375,1,14.99,3/10/2018
15375,3,41.56,4/17/2018
15375,1,12.58,5/6/2018
15375,2,25.16,5/9/2018
15375,1,11.88,6/28/2018
15376,2,21.54,2/24/2017
15376,1,15.96,3/8/2017
15376,2,28.77,4/6/2017
15376,2,41.54,4/26/2017
15376,1,14.96,6/24/2017
15376,1,12.99,10/11/2017
15376,1,9.49,11/8/2017
15376,2,11.98,12/17/2017
15376,2,18.98,1/24/2018
15376,1,6.49,3/31/2018
15376,1,9.99,5/7/2018
15376,1,11.49,5/24/2018
15377,3,48.33,2/24/2017
15377,4,55.47,2/24/2017
15377,1,14.37,2/27/2017
15377,2,37.35,2/27/2017
15377,1,21.97,2/27/2017
15377,3,41.91,2/27/2017
15377,1,16.99,3/22/2017
15377,3,38.12,4/3/2017
15377,2,27.94,6/21/2017
15377,5,46.45,12/11/2017
15377,1,19.99,5/14/2018
15378,1,16.37,2/24/2017
15379,11,184.79,2/24/2017
15379,6,80.99,4/8/2017
15379,8,132.51,3/3/2018
15379,7,87.66,3/9/2018
15380,1,18.99,2/24/2017
15380,1,18.99,3/3/2017
15380,1,11.77,9/5/2017
15380,8,94.05,2/26/2018
15381,3,31.92,2/24/2017
15382,2,23.54,2/24/2017
15382,2,26.13,6/22/2017
15382,2,29.41,6/21/2018
15383,2,30.32,2/24/2017
15383,2,18.54,4/22/2017
15383,2,39.48,2/6/2018
15383,3,36.34,2/26/2018
15384,2,28.93,2/24/2017
15384,3,34.47,5/19/2018
15385,2,25.74,2/24/2017
15385,2,29.33,3/20/2017
15385,2,27.94,4/8/2017
15385,2,25.74,4/14/2017
15385,2,28.34,4/29/2017
15385,2,28.47,6/10/2017
15385,2,23.54,6/23/2017
15385,3,38.71,7/12/2017
15385,2,26.14,8/10/2017
15385,3,38.47,11/22/2017
15385,2,20.98,12/8/2017
15385,3,44.97,3/21/2018
15385,2,21.48,3/22/2018
15385,2,26.98,5/15/2018
15385,2,21.37,5/27/2018
15385,2,21.48,6/18/2018
15385,2,30.48,6/24/2018
15386,3,47.37,3/5/2017
15386,2,31.49,4/20/2017
15386,3,48.97,4/24/2017
15386,1,8.99,10/27/2017
15386,12,150.88,11/11/2017
15386,1,13.99,12/20/2017
15386,4,59.46,1/27/2018
15386,3,38.47,2/14/2018
15386,4,55.96,3/2/2018
15386,2,28.48,3/18/2018
15386,3,25.36,6/4/2018
15387,2,32.32,2/24/2017
15388,1,14.96,2/24/2017
15389,8,117.95,2/25/2017
15390,1,15.36,2/24/2017
15390,1,13.99,1/8/2018
15391,1,15.36,2/24/2017
15392,1,12.99,2/24/2017
15393,1,34.9,2/24/2017
15393,1,12.25,6/24/2017
15393,1,12.25,8/30/2017
15393,1,12.99,11/12/2017
15393,1,11.49,11/16/2017
15393,1,13.49,1/6/2018
15393,1,13.99,1/14/2018
15393,1,13.99,1/29/2018
15393,2,19.98,2/13/2018
15393,3,38.97,2/22/2018
15393,2,17.98,4/29/2018
15393,3,31.47,5/14/2018
15393,1,12.99,6/29/2018
15394,1,20.97,2/24/2017
15394,1,13.97,3/10/2017
15395,2,17.54,2/24/2017
15396,2,42.98,2/24/2017
15396,1,14.37,2/25/2017
15397,1,19.77,2/24/2017
15398,1,18.99,2/24/2017
15398,3,285.88,3/29/2017
15398,1,38.1,8/6/2017
15399,3,44.88,2/24/2017
15399,5,70.68,4/17/2017
15399,4,58.86,4/22/2017
15399,4,57.66,5/7/2017
15399,2,25.94,5/7/2017
15399,1,14.79,5/8/2017
15399,3,31.71,6/1/2017
15399,2,28.73,6/8/2017
15399,3,52.31,6/14/2017
15399,4,54.46,9/14/2017
15399,1,14.49,9/18/2017
15399,6,93.94,9/25/2017
15399,2,24.98,10/14/2017
15399,3,37.97,11/1/2017
15399,4,48.96,12/26/2017
15399,7,97.32,2/9/2018
15399,4,45.46,3/18/2018
15399,4,51.44,3/28/2018
15399,3,42.47,4/5/2018
15399,2,26.98,5/25/2018
15399,4,50.74,5/26/2018
15400,2,28.14,2/24/2017
15400,1,13.77,3/11/2017
15400,2,30.92,4/6/2017
15400,1,14.96,4/6/2017
15400,2,29.58,4/26/2017
15400,2,28.76,7/30/2017
15400,3,45.09,8/30/2017
15400,1,13.99,12/1/2017
15400,2,24.48,12/2/2017
15400,1,12.99,12/9/2017
15401,1,15.96,2/24/2017
15401,1,15.3,5/3/2017
15402,1,83.77,2/24/2017
15403,1,14.37,3/18/2017
15404,1,15.36,2/24/2017
15405,1,19.99,2/24/2017
15406,1,11.77,2/24/2017
15406,1,14.96,7/6/2017
15406,1,13.99,11/2/2017
15406,3,69.47,12/7/2017
15407,1,12.77,2/24/2017
15408,1,9.77,2/24/2017
15408,1,9.98,3/30/2017
15408,1,4.78,7/27/2017
15409,2,31.72,2/24/2017
15410,2,28.74,2/24/2017
15411,2,31.32,2/24/2017
15411,3,37.91,4/27/2017
15412,2,26.13,2/24/2017
15413,1,14.79,2/24/2017
15414,3,30.75,3/14/2017
15415,1,11.77,2/24/2017
15415,3,25.51,3/15/2017
15415,1,21.49,12/11/2017
15415,5,78.95,1/23/2018
15416,2,26.76,2/24/2017
15416,1,56.37,7/12/2017
15417,2,27.94,2/24/2017
15418,1,15.36,2/24/2017
15418,1,5.78,3/5/2017
15419,2,34.98,2/24/2017
15420,1,5.79,2/24/2017
15420,2,18.98,12/15/2017
15420,3,42.97,1/11/2018
15420,1,11.88,5/2/2018
15421,1,11.77,2/24/2017
15422,1,12.79,2/24/2017
15423,1,19.97,2/24/2017
15423,1,23.88,7/14/2017
15423,8,121.05,8/20/2017
15423,9,146.37,8/24/2017
15423,3,54.47,11/9/2017
15423,7,120.43,11/12/2017
15423,1,15.49,12/17/2017
15423,6,65.89,4/25/2018
15423,5,76.53,5/31/2018
15423,2,25.48,6/28/2018
15424,4,96.25,2/24/2017
15424,7,93.18,3/16/2017
15424,11,184.43,5/14/2017
15425,1,14.79,2/24/2017
15426,1,22.97,2/24/2017
15426,2,28.74,3/14/2017
